0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.056032365696989196,0.05561144186035663,0.057268732686129704,-0.0016073826896064304,0.0586859913400294,0.06288942723040025,0.06348027161314888,0.0020112274021647303,0.0017013432224952051,0.005790914077085694,0.009345197350371807,0.0041129739204063855,-0.003774439763577002,-0.009095686568823634,0.003934454418733718,0.006658561997334902,0.027795798157595072,0.005294915927726559,-0.005294915928413963
0.05561144186035663,0.05545958830320272,0.05694425131011096,-0.0011043621993439357,0.05837025866134115,0.06253585637203153,0.06312184450491538,0.0022688219774062673,0.0017671569704624489,0.006093593353958769,0.009532176616487802,0.004672843937994017,-0.003124829030058475,-0.008805553337693582,0.003819125338316997,0.006589597549694578,0.027891136856915133,0.006051533184180992,-0.006051533184816464
0.057268732686129704,0.05694425131011096,0.05874606876997319,-0.001882420600301484,0.06012992338913907,0.0644655727504873,0.06506303226530986,0.002111372209510133,0.0018093640632079004,0.006152978385411903,0.009542882271826123,0.004556585091708632,-0.004235502369794581,-0.009500964898689459,0.0040744779545104194,0.0068050911063291895,0.028237562046754622,0.006092118427683218,-0.00609211842819792
-0.0016073826896064304,-0.0011043621993439357,-0.001882420600301484,0.007267615459621421,-0.0016054358725172526,-0.0016249533571722305,-0.0010662631754147325,-0.0003316863415887121,-9.52882751935014e-05,-0.000619920395122251,-0.00047376106935929555,-0.00021368649870033766,0.005398802353089104,0.0014777968377066568,-0.0010191577440742212,-0.0008399226631679965,0.0005289864788273597,-0.0012022825028954317,0.0012022825029233376
0.0586859913400294,0.05837025866134115,0.06012992338913907,-0.0016054358725172526,0.061980727275075066,0.06658599459955906,0.06721060916989267,0.0013348289294777332,0.0016639416339502588,0.00520597373364134,0.00890242215554541,0.0027573813630974095,-0.004310438603301802,-0.009760957943576726,0.003551535421518277,0.007166701912211542,0.029103283739695736,0.003065197917804032,-0.003065197918163721
0.06288942723040025,0.06253585637203153,0.0644655727504873,-0.0016249533571722305,0.06658599459955906,0.07349855522259593,0.07515679907169882,-0.0033716922949898593,5.221142590047519e-05,-0.0014952071692918068,0.0032422008401338906,-0.0026788687835642296,-0.005484139140689288,-0.011659955208697162,-0.00025060327017760735,0.0034107814233291377,0.030027678686745114,-0.005540286906205795,0.005540286906260934
0.06348027161314888,0.06312184450491538,0.06506303226530986,-0.0010662631754147325,0.06721060916989267,0.07515679907169882,0.08270832917852064,-0.004848108129239156,-0.0005525387758905551,-0.004895969973967758,-0.00018403929608755494,-0.005656671433656064,-0.0029702905517690705,-0.010505194639698385,-0.002135863215105324,-0.002618237431890523,0.026253508480614557,-0.00921236158657155,0.009212361585392514
0.0020112274021647303,0.0022688219774062673,0.002111372209510133,-0.0003316863415887121,0.0013348289294777332,-0.0033716922949898593,-0.004848108129239156,0.01580961648109976,0.004456076115127586,0.018797530816411088,0.016302473751733562,0.016451460487546796,0.003911578737116135,0.0030726590820062006,0.010247425050317175,0.008198814152653168,0.0037303667149899476,0.02758728790629325,-0.027587287907619596
0.0017013432224952051,0.0017671569704624489,0.0018093640632079004,-9.52882751935014e-05,0.0016639416339502588,5.221142590047519e-05,-0.0005525387758905551,0.004456076115127586,0.007377091808607557,0.009752030979595693,0.008102095384060235,0.0055502535166220895,0.0010755333639497547,0.0018793507758425548,0.004696036348596075,0.004567540605345725,0.0020132412315650248,0.010110950155874699,-0.010110950155696416
0.005790914077085694,0.006093593353958769,0.006152978385411903,-0.000619920395122251,0.00520597373364134,-0.0014952071692918068,-0.004895969973967758,0.018797530816411088,0.009752030979595693,0.03490583939829171,0.029183829519446133,0.02669524762737199,0.0026419506980619196,0.0035392926264147485,0.016334208348810705,0.0169403993027441,0.008144030773590912,0.044248237264505684,-0.04424823726578178
0.009345197350371807,0.009532176616487802,0.009542882271826123,-0.00047376106935929555,0.00890242215554541,0.0032422008401338906,-0.00018403929608755494,0.016302473751733562,0.008102095384060235,0.029183829519446133,0.033618871742648146,0.02207766086315449,0.002711264156656896,0.004870078942200604,0.01435429577512072,0.016054666355905203,0.010649898382507489,0.03624778892192604,-0.036247788925193966
0.0041129739204063855,0.004672843937994017,0.004556585091708632,-0.00021368649870033766,0.0027573813630974095,-0.0026788687835642296,-0.005656671433656064,0.016451460487546796,0.0055502535166220895,0.02669524762737199,0.02207766086315449,0.030949367828822866,0.002613757916418678,0.0018247752231826658,0.014434146642075943,0.01061450578493901,0.006425545720103406,0.049406941141314144,-0.049406941142363055
-0.003774439763577002,-0.003124829030058475,-0.004235502369794581,0.005398802353089104,-0.004310438603301802,-0.005484139140689288,-0.0029702905517690705,0.003911578737116135,0.0010755333639497547,0.0026419506980619196,0.002711264156656896,0.002613757916418678,0.02434284102603223,0.00862321586700567,-0.0005091794675479979,-0.003676379228540814,0.0019716094894364823,0.0040603858181380145,-0.004060385819745797
-0.009095686568823634,-0.008805553337693582,-0.009500964898689459,0.0014777968377066568,-0.009760957943576726,-0.011659955208697162,-0.010505194639698385,0.0030726590820062006,0.0018793507758425548,0.0035392926264147485,0.004870078942200604,0.0018247752231826658,0.00862321586700567,0.02059313227282856,0.0007917257474321681,0.0009254903128051777,0.001800470606853409,0.0036155959535212985,-0.0036155959543038474
