Date,Open,High,Low,Close,Volume,MA5,MA20,MA60,AlexanderFilter,RS,RSI,Money Flow Index,%B,10 days Volatility,30 days Volatility,Chaikin Oscilator,MACD,Accumulation and Distribution Oscillator,%K,William %R
22/07/2020,6210,6250,6130,6180,44725500,6164,6002.5,5543.75,4.128053917,2.215686275,68.90243902,71.47550299,0.721843805,33.64892272,242.3994064,46956588.77,237.724359,-1771397936,80,0.2
23/07/2020,6180,6215,6140,6200,84026500,6168,6026.25,5561.333333,3.505843072,2.294117647,69.64285714,64.0967972,0.72416929,27.24426545,246.030994,60387211.38,236.7628205,-1720982036,84.3373494,0.156626506
24/07/2020,6200,6200,6100,6100,58366500,6164,6049,5577.666667,-1.612903226,1.464788732,59.42857143,58.0544706,0.573570481,33.64892272,244.8825682,50053103.73,208.6217949,-1779348536,54.79452055,0.452054795
27/07/2020,6100,6140,6000,6100,41972500,6156,6070.25,5597.333333,0,1.309859155,56.70731707,52.48492785,0.549344115,38.48376281,234.721407,43820816.08,188.4294872,-1761360322,42.10526316,0.578947368
28/07/2020,6120,6200,6060,6185,65279000,6153,6094.75,5617.75,-0.241935484,0.957746479,48.92086331,50.38869304,0.679861188,37.04389288,236.7396601,37312695.11,162.3717949,-1710069679,74,0.26
29/07/2020,6185,6185,6100,6135,50262500,6144,6111.5,5639.5,-0.647773279,1.114754098,52.71317829,52.82109531,0.555531508,37.53664876,235.2498081,42043641.77,139.2307692,-1718939532,54,0.46
30/07/2020,6135,6240,6055,6240,80533500,6152,6130,5662.666667,0.64516129,1.131147541,53.07692308,53.52229445,0.793819517,45.22167622,229.7800881,61787017.01,121.9871795,-1638406032,96,0.04
03/08/2020,6220,6235,5825,6130,137079000,6158,6143,5678.666667,-0.325203252,0.884615385,46.93877551,41.70089344,0.454978203,44.42971978,218.3517168,81083827.68,104.7435897,-1571538227,71.76470588,0.282352941
04/08/2020,6155,6220,6130,6210,79357000,6180,6156.75,5695.166667,0.485436893,1.025641026,50.63291139,48.35636118,0.739750572,46.05431576,203.9311567,121326751.9,85.51282051,-1509816116,90.58823529,0.094117647
05/08/2020,6200,6220,6100,6205,49393000,6184,6167.5,5710.5,1.388888889,1.15942029,53.69127517,42.6182255,0.727796277,46.42467017,192.1397061,147421075.2,72.21153846,-1472771366,89.41176471,0.105882353
06/08/2020,6215,6295,6185,6260,55258500,6209,6170.5,5725.583333,1.954397394,1.231884058,55.19480519,48.91637467,0.993010068,53.99305511,185.4020406,155169305.2,60.48076923,-1452677366,92.55319149,0.074468085
07/08/2020,6265,6285,6160,6180,43621000,6197,6174.5,5741.166667,-0.322580645,1.164383562,53.79746835,50.42816087,0.532411312,53.4532506,175.6925977,140463889.6,44.19871795,-1482339646,75.53191489,0.244680851
10/08/2020,6180,6200,6105,6120,37774500,6195,6170.5,5754.916667,-0.970873786,0.952941177,48.79518072,45.11121257,0.210343579,50.94359626,156.525557,101542908.1,29.58333333,-1508185356,62.76595745,0.372340426
11/08/2020,6140,6200,6130,6175,38795500,6188,6170.5,5770.833333,-0.403225807,0.941176471,48.48484848,42.22175771,0.525810968,44.20407221,136.6472547,60309114.7,15.76923077,-1497100928,74.46808511,0.255319149
12/08/2020,6175,6260,6160,6260,35612000,6199,6173.5,5790,2.62295082,1.197530864,54.49438202,41.61997215,0.956123148,49.75188439,115.7410904,42401278.94,16.6025641,-1461488928,92.55319149,0.074468085
13/08/2020,6260,6300,6180,6300,48581000,6207,6181,5813,3.278688525,1.24691358,55.49450549,49.40195331,1.046446779,55.32630477,102.720765,43557261.39,21.34615385,-1412907928,100,0
14/08/2020,6300,6405,6240,6405,57316000,6252,6192.25,5840,3.556992724,2,66.66666667,56.5266436,1.227423763,81.03857106,100.0678936,62445517.66,31.79487179,-1355591928,100,0
18/08/2020,6405,6425,6300,6360,81563500,6300,6204.25,5866.583333,3.667481663,1.742857143,63.54166667,63.46439329,0.988700959,83.55387484,90.70725195,75388628.41,40.54487179,-1358854468,89.16666667,0.108333333
19/08/2020,6360,6410,6310,6330,58793500,6331,6213.75,5894.083333,1.442307692,1.381578947,58.01104972,56.23069856,0.851346381,85.89091919,82.82914141,70079193.6,43.04487179,-1394130568,84.16666667,0.158333333
24/08/2020,6340,6380,6280,6315,66882500,6342,6219.5,5919.916667,3.017944535,1.52173913,60.34482759,55.04297995,0.779201576,85.24816714,76.87092356,44687125.47,53.07692308,-1414195318,81.66666667,0.183333333
25/08/2020,6320,6380,6305,6365,49211000,6355,6228.75,5943.166667,2.495974235,1.362318841,57.66871166,53.45269327,0.875992638,89.66047067,82.25704968,29281510.66,59.6474359,-1384668718,90,0.1
26/08/2020,6385,6390,6305,6340,42983000,6342,6235.75,5966.083333,2.175664786,1.807692308,64.38356164,59.83961072,0.778847996,84.32674546,83.09566107,20898479.62,63.58974359,-1392253953,73.84615385,0.261538462
27/08/2020,6365,6600,6340,6600,68326000,6390,6260.75,5987.833333,5.431309904,2.5,71.42857143,59.44105161,1.22136616,104.1873313,107.9423715,32561860.86,75.76923077,-1323927953,100,0
28/08/2020,6560,6600,6425,6495,52292500,6423,6280.5,6009.583333,5.097087379,1.805555556,64.35643564,58.99171736,0.939538106,95.86970324,117.4998818,33051168.29,87.59615385,-1334386453,78.78787879,0.212121212
31/08/2020,6500,6540,6275,6275,97032000,6415,6285,6024.833333,2.532679739,1.025862069,50.63829787,48.74283246,0.479173897,94.12890098,117.4342606,16989287.49,95.32051282,-1431418453,34.34343434,0.656565657
01/09/2020,6280,6520,6240,6520,67446000,6446,6304.25,6037.166667,5.587044534,1.68,62.68656716,55.69054105,0.930801805,98.80409911,126.2410613,-1252426.647,111.7628205,-1363972453,83.83838384,0.161616162
02/09/2020,6520,6560,6365,6435,66065000,6465,6314,6047.916667,2.795527157,1.6,61.53846154,61.70156493,0.737454005,99.34913185,129.5037537,-14624241.64,116.5384615,-1382606171,64.89361702,0.35106383
03/09/2020,6465,6500,6300,6500,68208500,6445,6332.5,6060.833333,3.174603175,1.619047619,61.81818182,55.10239301,0.831842606,102.0600314,133.4536957,19937006.04,121.6666667,-1314397671,77.27272727,0.227272727
04/09/2020,6450,6450,6265,6380,80613500,6422,6341,6068.833333,-0.390320063,1.186046512,54.25531915,48.49176463,0.579046548,98.82433911,132.2896653,33064004.52,108.8141026,-1294788982,47.61904762,0.523809524
07/09/2020,6335,6360,6200,6285,64249500,6424,6345,6076.833333,-1.179245283,0.97972973,49.48805461,42.50182589,0.375130005,102.4316846,131.3816535,51332739.2,95.44871795,-1290773388,21.25,0.7875
08/09/2020,6285,6360,6285,6335,39649000,6387,6348.75,6085.75,0.078988942,0.905405405,47.5177305,41.37454735,0.471009556,104.4042624,130.1469255,52901778.32,90.09615385,-1277557055,33.75,0.6625
09/09/2020,6300,6320,6210,6245,49285000,6349,6352,6095.166667,-1.108471892,0.853503185,46.04810997,33.60660824,0.266848563,114.7431915,129.342461,42994306.61,80.03205128,-1295478873,11.25,0.8875
10/09/2020,6220,6220,5810,5810,175735000,6211,6336.5,6097.5,-8.719560094,0.56302521,36.02150538,29.98360001,-0.333800568,197.0812015,152.208647,-2423929.692,50.32051282,-1471213873,0,1
11/09/2020,5800,5975,5620,5905,403032500,6116,6323,6104.25,-6.861198738,0.65106383,39.43298969,22.89804925,-0.07750233,224.6419373,163.6272865,3660897.548,22.72435897,-1227123767,29.08163265,0.709183674
14/09/2020,6000,6115,5985,6050,138115000,6069,6312.5,6109.083333,-8.333333333,0.731914894,42.26044226,27.54374047,0.154897902,233.9877134,167.8872803,6016464.182,-16.95512821,-1227123767,43.87755102,0.56122449
15/09/2020,6040,6100,5860,5860,170087000,5974,6290.5,6111.416667,-9.776751347,0.641791045,39.09090909,25.38689169,-0.002310811,240.5249467,182.0375419,34007997.48,-56.6025641,-1397210767,24.48979592,0.755102041
16/09/2020,5860,5870,5745,5750,158565500,5875,6257.75,6114.166667,-8.366533865,0.413793103,29.26829268,19.67465698,-0.023542923,255.3742352,204.0234191,-55265936.89,-80.73717949,-1543091027,13.26530612,0.867346939
17/09/2020,5750,5855,5665,5755,138796000,5864,6227.5,6117.166667,-11.73312883,0.449814126,31.02564103,18.80224983,0.05348561,239.4916491,221.5253309,-139423533.5,-128.1410256,-1550396080,14.36170213,0.856382979
18/09/2020,5700,5735,5570,5630,316912000,5809,6192.5,6118.666667,-12.50971251,0.484,32.61455526,16.89059352,0.02071301,237.9206801,246.672804,-185091721.9,-176.3782051,-1636826626,6.060606061,0.939393939
21/09/2020,5640,5735,5595,5605,112443000,5720,6157,6118.416667,-13.76923077,0.282352941,22.01834862,13.64200785,0.066486561,233.1571359,269.8903584,-204220197.5,-229.0384615,-1733206340,3.535353535,0.964646465
22/09/2020,5520,5565,5430,5450,163442500,5638,6111.25,6114.166667,-14.57680251,0.267657993,21.1143695,9.399312096,0.026846805,216.5271346,300.7703535,-246428877.2,-275.3846154,-1848221432,1.869158879,0.981308411
23/09/2020,5450,5585,5425,5505,100517000,5589,6069.5,6110.5,-12.41050119,0.260223048,20.64896755,14.04736755,0.117443808,176.6238942,323.4139075,-261619556.9,-309.8076923,-1848221432,7.804878049,0.92195122
24/09/2020,5430,5535,5390,5445,88618500,5527,6011.75,6107.166667,-14.04893449,0.272373541,21.40672783,14.08300954,0.118839522,193.6291559,347.0126879,-267248322.1,-347.0512821,-1869612105,5.670103093,0.943298969
25/09/2020,5480,5625,5460,5610,100705000,5523,5967.5,6106.083333,-10.16813451,0.432773109,30.20527859,18.64497084,0.254575631,181.5599075,358.8021739,-190904212.5,-371.1217949,-1787217105,22.68041237,0.773195876
28/09/2020,5650,5695,5500,5515,93522000,5505,5929.5,6103.083333,-5.077452668,0.361867704,26.57142857,20.46522983,0.219709432,132.8015437,372.6595482,-133024702.9,-364.3589744,-1866351105,13.44086022,0.865591398
29/09/2020,5575,5635,5460,5505,117778500,5516,5878.75,6098.166667,-6.773920406,0.385892116,27.84431138,19.89933086,0.236437059,106.7988764,384.1044418,-98371899.13,-366.5384615,-1923557805,13.85542169,0.861445783
30/09/2020,5565,5565,5420,5420,107377000,5499,5828,6090.666667,-10.41322314,0.543859649,35.22727273,20.6613889,0.203265743,98.93937538,394.5408372,-130826754.7,-382.6923077,-2030934805,4.137931034,0.95862069
01/10/2020,5485,5570,5480,5570,56893000,5524,5781.5,6085.666667,-4.948805461,0.608187135,37.81818182,28.07877232,0.330005232,71.14949051,397.3121149,-124359082.2,-377.2435897,-1974041805,24.82758621,0.751724138
02/10/2020,5560,5565,5440,5505,66848000,5503,5737.75,6078.5,-4.260869565,0.407608696,28.95752896,20.62815491,0.29522572,62.09669879,401.5976428,-106841649.7,-355.5448718,-1971367885,16.1971831,0.838028169
05/10/2020,5515,5560,5460,5520,58291000,5504,5699.5,6070.666667,-4.083405734,0.534246575,34.82142857,25.91702883,0.326213666,54.242511,403.9169675,-60449608.48,-337.6282051,-1959709685,27.08333333,0.729166667
06/10/2020,5630,5715,5600,5700,141955500,5543,5667.75,6062.333333,1.243339254,0.919354839,47.89915966,35.56156959,0.537807478,76.43461258,398.1639807,-20041229.47,-309.6794872,-1854786054,66.66666667,0.333333333
07/10/2020,5600,5755,5580,5755,89937500,5610,5643.25,6056.583333,2.67618198,1,50,42.90697529,0.665210357,101.2040019,391.2515886,40461259.54,-267.7564103,-1764848554,100,0
08/10/2020,5790,5800,5710,5780,77384500,5652,5641.75,6049.583333,6.055045872,1.303030303,56.57894737,57.46652315,0.706042632,114.0438512,369.2680824,104969938.7,-215.0641026,-1721857165,95.12195122,0.048780488
09/10/2020,5750,5775,5720,5775,54250500,5706,5635.25,6042.916667,4.904632153,1.357894737,57.58928571,55.01919957,0.718706987,127.2094729,350.8374505,155402024.4,-164.6794872,-1667606665,93.90243902,0.06097561
12/10/2020,5840,5875,5830,5855,82918500,5773,5625.5,6037.166667,7.529843893,2.265625,69.37799043,65.29340346,0.913667312,143.1790837,341.7205242,170091282.3,-110.3205128,-1658393499,95.87628866,0.041237113
13/10/2020,5840,5860,5770,5855,48250500,5804,5625.25,6032.25,4.367201426,2.09375,67.67676768,59.64477742,0.915372843,148.9303528,317.0855125,174736918.4,-73.36538462,-1615504165,95.87628866,0.041237113
14/10/2020,5840,5900,5810,5900,83117500,5833,5632.75,6027.583333,6.980961015,2.75,73.33333333,66.93732641,0.94982468,136.3093907,295.7807465,169955437.8,-24.55128205,-1532386665,100,0
15/10/2020,5875,5880,5760,5785,82067000,5834,5634.25,6022,5.086285195,1.466666667,59.45945946,59.26192147,0.751413822,127.3813173,265.0186576,156621971.1,16.47435897,-1580259082,76.04166667,0.239583333
16/10/2020,5785,5790,5730,5760,89051500,5831,5640.75,6015.666667,6.273062731,1.803278689,64.32748538,51.3970089,0.695651976,99.7008024,239.4841679,129259451.9,46.73076923,-1580259082,70.83333333,0.291666667
19/10/2020,5750,5900,5710,5900,56871500,5840,5655.5,6010.666667,5.92459605,2.338983051,70.05076142,59.34605139,0.876932604,63.64157446,219.8767963,88626936.11,74.42307692,-1523387582,100,0
20/10/2020,5880,5880,5785,5805,74995500,5830,5673.25,6004.416667,5.449591281,2.262295082,69.34673367,60.81144494,0.708364273,52.97169055,190.2706406,64313284.5,108.8461538,-1566806030,79.34782609,0.206521739
21/10/2020,5860,5865,5730,5780,77944000,5806,5687,5997.416667,4.710144928,1.636363636,62.06896552,54.42160224,0.650223704,50.5197981,163.7610047,44278252.03,133.5897436,-1587013733,73.91304348,0.260869565
22/10/2020,5740,5800,5705,5800,96872500,5809,5704.75,5992.416667,1.754385965,2.113207547,67.87878788,52.80333922,0.662974405,49.29756586,163.5508755,32188775.11,140,-1490141233,77.27272727,0.227272727
23/10/2020,5840,5840,5750,5770,66328000,5811,5712.75,5986.916667,0.260642919,1.847457627,64.88095238,53.25794089,0.59865134,49.78955714,159.7064147,31399089.91,140.6730769,-1526990122,59.375,0.40625
26/10/2020,5725,5835,5725,5815,70452500,5794,5727.75,5980.75,0.605536332,1.389830508,58.15602837,50.20793742,0.656640205,48.48711169,147.5055555,48727751.4,136.474359,-1482156713,73.4375,0.265625
27/10/2020,5815,5830,5755,5790,89482000,5791,5742,5975,0.25974026,1.109375,52.59259259,45.63048279,0.592304961,47.29957717,145.3249233,36662570.67,130.6089744,-1488122180,43.58974359,0.564102564
02/11/2020,5760,5825,5720,5820,151006500,5799,5762,5968,-0.597779676,1.125,52.94117647,34.94379083,0.634507423,37.16517187,146.8714479,77071252.89,113.4615385,-1351497251,58.97435897,0.41025641
03/11/2020,5840,5895,5835,5890,78152000,5817,5778,5964,0.597779676,1.365079365,57.71812081,41.57607405,0.775344726,44.78839135,150.8292817,112944446,101.5705128,-1286370584,94.87179487,0.051282051
04/11/2020,5900,5940,5785,5820,78626000,5827,5793.75,5957.5,-1.355932203,0.909090909,47.61904762,33.82190802,0.581683005,41.15823125,152.0004569,140745381.7,80.48076923,-1329488068,48.93617021,0.510638298
05/11/2020,5900,6180,5900,6150,161090000,5894,5825.25,5956.583333,6.309420916,1.766233766,63.84976526,44.71514384,1.404252373,106.6255129,170.9304602,158224991.3,90.12820513,-1202917354,93.68421053,0.063157895
06/11/2020,6160,6300,6060,6300,137303500,5996,5855.25,5957.25,9.375,2.038961039,67.09401709,47.53184523,1.337009757,171.9309454,193.1119422,181691350.5,104.9358974,-1065613854,100,0
09/11/2020,6300,6400,6215,6285,82739500,6089,5881.75,5959,6.525423729,2.754385965,73.36448598,54.44765174,1.129148759,202.6055281,210.5458514,212813408.4,107.0192308,-1085739678,83.45323741,0.165467626
10/11/2020,6395,6600,6380,6480,191073500,6207,5916.75,5965,11.62790698,3.769230769,79.03225806,65.05269669,1.188504346,251.159312,237.145115,207379403.9,122.5,-1103109997,86.59217877,0.134078212
11/11/2020,6540,6565,6480,6540,131383500,6351,5955,5971.083333,13.14878893,3.461538462,77.5862069,67.21871609,1.103214606,281.3787483,268.1090678,165115797.7,148.525641,-1049010908,93.29608939,0.067039106
12/11/2020,6410,6495,6405,6420,83082500,6405,5983.25,5973.75,10.68965517,3.157894737,75.94936709,66.44850681,0.917807548,281.0022242,280.6698337,121120196.2,165,-1104399242,79.88826816,0.201117318
13/11/2020,6420,6450,6320,6390,82374500,6423,6010,5975.25,10.74523397,3.103448276,75.6302521,65.87527743,0.846821596,261.1938935,287.3606426,83796670.65,183.2051282,-1098062742,76.53631285,0.234636872
16/11/2020,6485,6485,6385,6480,54905000,6462,6039,5976.5,11.43594153,3.344827586,76.98412698,71.66077578,0.878982358,236.6690728,291.5718417,53632658.59,208.6217949,-1048648242,86.36363636,0.136363636
17/11/2020,6500,6565,6490,6550,119784000,6476,6077.25,5979.666667,13.12607945,4,80,72.93829654,0.887560024,210.5475006,303.6996415,65213850.98,241.3782051,-976777841.6,94.31818182,0.056818182
18/11/2020,6550,6575,6540,6570,99789000,6482,6117.75,5983.666667,12.88659794,3.903846154,79.60784314,73.67230339,0.860313502,129.3454676,309.9379866,87002628.31,273.4935897,-905499984.5,96.59090909,0.034090909
19/11/2020,6520,6640,6515,6615,147346500,6521,6153.5,5988.666667,12.3089983,4.510638298,81.85328185,76.21146311,0.852419066,106.7988764,315.5304616,125605487.1,301.6025641,-817092084.5,97.2826087,0.027173913
20/11/2020,6640,6650,6550,6600,68468500,6563,6193.25,5992.583333,13.40206186,4.12,80.46875,84.23188892,0.807308109,98.62048469,324.6374474,153981895.8,337.9487179,-817092084.5,94.21965318,0.057803468
23/11/2020,6600,6610,6550,6600,75265500,6587,6234.25,5996.916667,7.317073171,3.84,79.33884298,79.17175131,0.778822517,74.51342161,332.8272825,168294403.1,346.7948718,-766915084.5,94.21965318,0.057803468
24/11/2020,6600,6600,6545,6565,72349500,6590,6272.5,5996.333333,4.206349206,4.465116279,81.70212766,79.04517377,0.72882449,73.79701891,337.7762655,146796519.5,343.3012821,-786646766.3,88.66666667,0.113333333
25/11/2020,6580,6585,6380,6410,170140500,6558,6304.5,5994.916667,1.988862371,1.702702703,63,68.10933406,0.588201454,82.37111144,335.244521,102628445.9,329.6794872,-906990046.8,59.3220339,0.406779661
26/11/2020,6350,6490,6300,6480,64339000,6531,6337.75,5998.333333,0,1.486486486,59.7826087,62.20328039,0.627437403,76.87002016,336.0979107,49628049.5,301.9871795,-849423573.1,60.91954023,0.390804598
27/11/2020,6480,6490,6380,6385,87361500,6488,6367.5,5996.083333,-2.370030581,1.222222222,55,56.40723715,0.517556447,77.76406625,333.3003734,-14692696.89,270.4166667,-928843118.6,24.28571429,0.757142857
30/11/2020,6385,6400,6135,6205,393091500,6409,6386.75,5992.25,-3.348909657,0.563492064,36.04060914,38.29937612,0.292738117,123.9193286,329.1747256,-77222354.19,237.1153846,-1114263637,13.59223301,0.86407767
01/12/2020,6220,6435,6220,6395,114563500,6375,6412,5990.5,0.078247261,0.76984127,43.49775785,37.53426359,0.477311461,126.1199826,322.1716244,-134968911.2,213.8782051,-1042328417,50.48543689,0.495145631
02/12/2020,6460,6485,6340,6450,93897500,6383,6443.5,5991.666667,-0.462962963,1.058823529,51.42857143,42.99906459,0.512595291,122.8912121,313.5733124,-147782043.7,186.3782051,-993760744.1,61.16504854,0.388349515
03/12/2020,6500,6525,6425,6460,98210000,6379,6459,5994.583333,-1.374045802,1.145833333,53.39805825,48.50843297,0.502271648,113.0707743,309.6998547,-96822246.64,152.3397436,-1023223744,63.10679612,0.368932039
04/12/2020,6460,6465,6360,6390,64995500,6380,6463.5,5995.5,-2.739726027,0.836363636,45.54455446,44.9311063,0.325318572,103.2666451,299.048909,-76340406.54,115.224359,-1051078958,49.51456311,0.504854369
07/12/2020,6500,6580,6480,6520,96636000,6443,6475.25,6000.083333,-1.436130008,0.945454546,48.59813084,44.14031222,0.614819482,92.64987858,287.6267354,-71539770.58,79.23076923,-1070406158,74.75728155,0.252427185
08/12/2020,6520,6520,6425,6490,70561500,6462,6475.75,6011.416667,-1.666666667,0.862068966,46.2962963,38.67938517,0.536544349,83.69737152,274.1431601,-52825489.65,44.29487179,-1044409816,68.93203883,0.310679612
10/12/2020,6590,6600,6540,6575,151420500,6487,6477.5,6022.583333,-0.378787879,0.931034483,48.21428571,38.82108901,0.746397599,95.7862203,257.7906127,-30971890.33,15.86538462,-1019173066,85.4368932,0.145631068
11/12/2020,6600,6780,6595,6735,214160000,6542,6493.25,6034,2.589489718,1.238938053,55.33596838,44.09996913,1.036545674,131.614019,247.0591472,28741368.97,-5.16025641,-909199012.2,93.02325581,0.069767442
14/12/2020,6800,6830,6795,6820,179785500,6628,6514.75,6050,6.39625585,1.389380531,58.14814815,51.54879234,1.08475402,166.6853323,234.0961341,89825776.35,3.237179487,-832148083.6,98.56115108,0.014388489
15/12/2020,6830,6900,6605,6790,164024500,6682,6530.25,6067.333333,4.783950617,1.401785714,58.36431227,48.9871803,0.953336593,153.6269833,216.2673243,133686148.8,10.22435897,-790446939.6,85.62091503,0.14379085
16/12/2020,6860,6950,6840,6950,138674000,6774,6550.25,6087.25,8.848864526,2.333333333,70,57.12516089,1.087779309,180.9171081,209.1240993,180439292,31.73076923,-651772939.6,100,0
17/12/2020,6965,7000,6820,6935,91920000,6846,6568.5,6109,11.76470588,2.083333333,67.56756757,61.0852171,0.983189773,193.9207312,186.2332021,212323337.3,75.06410256,-626239606.2,92.48554913,0.075144509
18/12/2020,6935,6935,6755,6800,147238500,6859,6577.75,6128.916667,6.333072713,1.902173913,65.54307116,59.04045261,0.783380041,184.3020618,179.8812108,210182876.3,98.81410256,-699858856.2,76.87861272,0.231213873
21/12/2020,6890,6890,6800,6830,93692500,6861,6589.25,6151.916667,5.891472868,3.232142857,76.37130802,73.95933538,0.795562123,155.1362305,181.5107129,151745032.8,114.7115385,-731089689.6,78.20512821,0.217948718
22/12/2020,6740,6820,6710,6715,61790500,6846,6595,6172.083333,3.947368421,1.810126582,64.41441441,69.5010124,0.646003121,136.8722032,176.357355,69756282.36,123.4615385,-787262871.4,56.81818182,0.431818182
23/12/2020,6905,6905,6620,6725,76948000,6801,6603,6193.416667,5.24256651,1.696202532,62.91079812,69.27014272,0.647159371,104.0492672,177.5994244,10182038.97,141.9551282,-807512345.1,57.03125,0.4296875
28/12/2020,6790,6820,6660,6780,60234000,6770,6621.5,6212.916667,3.987730061,1.810126582,64.41441441,68.62281859,0.692622933,76.78541528,181.0052178,-29430951.65,154.775641,-777395345.1,65.625,0.34375
29/12/2020,6775,6810,6740,6765,34212500,6763,6635.75,6233.75,4.237288136,2.102941176,67.77251185,71.98167391,0.657400776,74.42445835,180.9469689,-41602976.26,170.1923077,-787170345.1,59.13043478,0.408695652
30/12/2020,6800,6800,6700,6770,52675500,6751,6655,6254.833333,2.965779468,1.735294118,63.44086022,67.81693453,0.644602047,75.32595834,179.1530227,-34403703.45,180.4807692,-766100145.1,60,0.4
04/01/2021,6800,6855,6720,6835,47937000,6775,6686.5,6278.416667,1.484780995,2.112903226,67.87564767,71.86002628,0.714224389,75.57942842,181.7596093,-25202179.2,179.775641,-732366700.6,64.13043478,0.358695652
05/01/2021,6860,7090,6850,7090,104831000,6848,6721.25,6303.75,3.958944282,2.661290323,72.68722467,71.1280119,1.009664115,106.6876281,199.4506344,25585645.05,183.4294872,-627535700.6,100,0
06/01/2021,7050,7075,6880,6945,89753500,6881,6746,6327.75,2.282768778,1.461538462,59.375,61.7814282,0.782885147,107.7601503,206.2041195,64922574.86,181.7307692,-657453534,70.10309278,0.298969072
07/01/2021,7000,7050,6910,6965,71360000,6921,6771.25,6351.833333,0.215827338,1.318681319,56.87203791,58.49703454,0.786418507,114.9826074,213.4325941,82085098.19,161.6346154,-672744962.5,74.22680412,0.257731959
08/01/2021,7035,7080,6975,7050,75033500,6977,6804.25,6374.333333,1.658255227,1.611764706,61.71171171,69.50925132,0.895522492,130.5718193,223.8380491,68684221.52,149.2948718,-640587748.3,91.4893617,0.085106383
11/01/2021,7150,7360,7145,7345,169034500,7079,6845.5,6400.833333,8.014705882,1.929411765,65.86345382,70.52771087,1.187338752,184.3800423,252.9286241,93576572.27,157.7884615,-495139457.6,97.97297297,0.02027027
12/01/2021,7345,7380,7160,7160,95235000,7093,6879,6423.833333,4.831625183,1.378151261,57.95053004,62.32627485,0.902174517,182.8995626,264.1980002,99319618.52,148.5576923,-590374457.6,71.05263158,0.289473684
13/01/2021,7245,7275,7070,7120,76581500,7128,6906.25,6446.25,6.031273269,1.64,62.12121212,66.00645473,0.819052951,175.7903581,266.6648437,88202870.16,154.4230769,-629599128.3,65.78947368,0.342105263
14/01/2021,7050,7090,6995,7020,89319500,7139,6920.5,6465.666667,4.3866171,1.316666667,56.83453237,57.83206998,0.651301096,156.6524816,266.113019,17753702.97,157.0833333,-671908365.1,52.63157895,0.473684211
15/01/2021,7095,7100,6840,6955,89853500,7120,6927.25,6484,2.581120944,1.436363636,58.95522388,56.31239463,0.54258565,134.1650103,258.3849948,-21262576.91,152.6282051,-682276076.7,44.07894737,0.559210526
18/01/2021,6955,7125,6845,7120,86343000,7075,6943.75,6504.333333,5.247597931,1.718181818,63.21070234,56.78862637,0.767255673,114.6342008,241.4309195,-24403447.1,154.1346154,-599016755.2,63.88888889,0.361111111
19/01/2021,7120,7120,7005,7095,73777000,7062,6951,6526.166667,4.800590842,1.547826087,60.75085324,57.3986907,0.714105624,114.7006975,233.2380758,6771871.806,159.1025641,-557316711.8,58.08823529,0.419117647
20/01/2021,7165,7295,7070,7095,107216000,7057,6959,6548.416667,3.803950256,1.589285714,61.37931034,60.02408986,0.698862716,105.8595768,225.9098271,18953592.7,157.5,-640706934,58.08823529,0.419117647
21/01/2021,7280,7300,7060,7075,66428000,7068,6972.75,6568,-0.211565585,1.525862069,60.40955631,59.21473646,0.651549018,97.41791416,216.242919,-11709319.73,137.0192308,-698831434,53.78787879,0.462121212
22/01/2021,7075,7160,7075,7080,80829000,7093,6985.25,6589.25,1.943844492,1.422413793,58.71886121,53.98885168,0.641937571,96.17821999,198.6705816,-69697789.94,135,-770151139.9,44.44444444,0.555555556
25/01/2021,7200,7200,7000,7035,76836500,7076,7001.25,6610.166667,1.005025126,0.912,47.69874477,46.85975975,0.554387753,55.78754341,186.5416992,-96998226.17,132.5641026,-820094864.9,36.11111111,0.638888889
26/01/2021,6955,7000,6820,6820,98658000,7021,7006,6627.166667,-3.262411348,0.820143885,45.05928854,46.57863364,0.185577462,88.14902155,169.7030904,-137467529.1,112.2435897,-918752864.9,0,1
27/01/2021,6820,6930,6705,6790,97920000,6960,7006.5,6644.166667,-7.556160654,0.75862069,43.1372549,40.23315919,0.13215365,111.3114999,158.6029284,-163671130.4,72.1474359,-942688864.9,12.59259259,0.874074074
28/01/2021,6790,6925,6790,6900,104627000,6925,7013.25,6662.25,-3.631284916,0.793103448,44.23076923,41.46457344,0.295967804,115.8026338,154.1864852,-162086619.9,51.82692308,-876812605.6,28.88888889,0.711111111
29/01/2021,6900,7000,6760,6760,132762500,6861,7012.75,6678.416667,-5.056179775,0.323699422,24.45414847,29.20834099,0.047547692,135.8344581,156.181963,-159630797.3,23.36538462,-1009575106,8.148148148,0.918518519
01/02/2021,6760,6920,6595,6820,113129000,6818,7012,6695.083333,-2.849002849,0.5,33.33333333,28.95617493,0.158715067,134.0559585,155.2872786,-130717773.3,7.083333333,-966063951.8,31.91489362,0.680851064
02/02/2021,6965,6980,6800,6800,86741000,6814,6997.5,6710.25,-2.228612509,0.515151515,34,35.36131966,0.16337292,130.6569937,157.4403767,-139833064.7,-9.102564103,-1052804952,29.07801418,0.709219858
03/02/2021,7000,7000,6825,6825,67291000,6821,6991.5,6727,-4.143258427,0.651785714,39.45945946,41.21406716,0.224499309,118.5210952,158.7854073,-128734444.9,-37.53205128,-1120095952,32.62411348,0.673758865
