,y,PC1,PC2,PC3,PC4,PC5,PC6
69,0.329004329004329,-0.5997009557336592,-0.8226189361632418,0.1474006199185995,0.09136721968601001,-0.07237783659409627,0.05976259795701449
70,0.3181818181818182,-0.6072587752694402,-0.6903434497359118,0.16556556629118252,0.12398878850228909,-0.07194813163919571,0.010990236790378595
71,0.3246753246753247,-0.5978934143055489,-0.7673679497271061,0.17608432505064014,0.15001539883177412,-0.07162188425993594,-0.029550854755946945
72,0.3116883116883117,-0.6274188564103523,-0.5701449898680968,0.1936780551935018,0.19265021380771652,-0.025906954774560065,-0.0698001705560664
73,0.31601731601731603,-0.6174553429165178,-0.5968534245137658,0.16982011911076897,0.2317694390163639,0.019140411880524583,-0.10640811871756796
74,0.329004329004329,-0.5898242739326717,-0.7005189359457487,0.11944049993877584,0.24734186097722155,0.06399038206555376,-0.1310146488230038
75,0.3246753246753247,-0.5845765453179467,-0.5897839576054587,0.1422853485891409,0.2667124908418845,0.07626331277231015,-0.12999881887823575
76,0.329004329004329,-0.5811024501712007,-0.6187749720851653,0.08741855637653122,0.24367809885012803,0.12355143916709013,-0.11379413399761723
77,0.30735930735930733,-0.6372902506499495,-0.17192747841298003,0.1683531921477539,0.2591341728098853,0.12064742924671613,-0.08158452368086187
78,0.30735930735930733,-0.6749929331523001,-0.0011915538481285974,0.20457793682226502,0.26029404150674823,0.11879161673631547,-0.043182661205659154
79,0.32575757575757575,-0.6233776591793218,-0.3373522643253395,-0.05182402297545005,0.16558335061448856,0.21892579726248818,-0.09117045543344253
80,0.31493506493506496,-0.6349290176829642,-0.1096843012930044,0.09408655722585779,0.20995052033862519,0.16298930414784754,-0.06316902645688398
81,0.33766233766233766,-0.5719580369711436,-0.6335607536263029,-0.1651147008558803,0.10808232779428888,0.2451801886552115,-0.08594820155654298
82,0.31385281385281383,-0.6253062651800709,-0.24303040108224147,-0.08439666613996662,0.10179239607586292,0.28233109738492806,0.009122988846679524
83,0.33116883116883117,-0.5566083663473241,-0.5469926530312864,-0.16435066989751476,0.10748749492886375,0.30189066171149737,0.006318416419840008
84,0.3300865800865801,-0.5514223375910008,-0.5344183037897764,-0.17338078396669887,0.11993353272854428,0.31933998305891187,0.04368991558916607
85,0.341991341991342,-0.515532737226211,-0.6414039647822245,-0.16073053216799918,0.11413260477239526,0.29039352028064624,0.05784576537325292
86,0.3246753246753247,-0.5453553511525756,-0.35542563525825366,-0.06529729721511725,0.14440211453675356,0.2693443887888741,0.06332931803448723
87,0.3116883116883117,-0.5945321495030541,-0.10709351429830835,-0.0522667855810454,0.15416739101164476,0.27949773472622585,0.0677845751430135
88,0.3235930735930736,-0.5762722002999654,-0.26955382505496983,-0.17350936628620844,0.140748190902936,0.3054881331661534,0.040190026798163414
89,0.341991341991342,-0.5246178367720529,-0.5736619310434914,-0.27542527595520916,0.12036647414884499,0.30279167202548446,0.03778891354656863
90,0.35064935064935066,-0.48594338308745944,-0.7029126840052121,-0.27500438382751397,0.11139078718986958,0.2931666130523349,0.04108344184155641
91,0.37337662337662336,-0.43943723728405076,-0.8071775018080682,-0.17246036109359666,0.10082079851247477,0.2240337658442495,0.08195000775230943
92,0.36363636363636365,-0.4278120926694641,-0.6564499958384385,-0.07105332922592361,0.12182242553800961,0.19149126623554408,0.11339640783110679
93,0.35714285714285715,-0.44569613072373965,-0.5197741559161005,-0.11312742601901672,0.11920717008895214,0.22181872450777185,0.12056383698802942
94,0.3538961038961039,-0.45261987921897723,-0.48549452262349263,-0.09356081493577693,0.12716732605697154,0.1988311914018038,0.11517217310757645
95,0.3647186147186147,-0.4373622167233319,-0.5744034003471696,-0.16556245483017576,0.09526600301725971,0.2317481676984781,0.08578900523996118
96,0.3593073593073593,-0.44063247237908215,-0.4185712203116187,-0.004073058390582786,0.15515566544968576,0.1644529276683862,0.08576024081612905
97,0.4155844155844156,-0.36509075819920783,-0.8339362216139371,-0.10842963279692908,0.06786729085155187,0.16498201907349716,0.07352370062687955
98,0.39285714285714285,-0.3700261184526715,-0.5160410952885616,0.004734451903450344,0.10802905801753548,0.15879789892340948,0.07997783541386815
99,0.34523809523809523,-0.47886345957534593,0.16198506913027094,0.1746246658528273,0.14022236723002712,0.1365392293482282,0.14881208816161334
100,0.39826839826839827,-0.4092036282517602,-0.5511177775486986,-0.04742622081461433,0.07577817571907934,0.16881788753172366,0.04677682272990363
101,0.37987012987012986,-0.39644778705040273,-0.30243820261988036,0.09440244735391487,0.11430868924684993,0.12316006765731488,0.04442013748766394
102,0.3939393939393939,-0.39219046990531775,-0.4502640937185217,0.0004716527426253939,0.07660016793145656,0.1844546571105881,0.06468811285694724
103,0.36796536796536794,-0.45066567170079164,-0.010790694110136279,0.11978163023227997,0.10217021372658107,0.2013864459542713,0.12304264953083521
104,0.3474025974025974,-0.5139725016626655,0.3556789460427983,0.24030455155696015,0.1273551347712071,0.19507989672876327,0.18413652393292107
105,0.3582251082251082,-0.496543125820393,0.20478735552318403,0.1453879396129568,0.10227242946624794,0.2253046317491639,0.16665650596007542
106,0.33874458874458874,-0.5481626785029305,0.5293072113897639,0.24128514203763543,0.10299851078607043,0.20370557320871402,0.21498591138023967
107,0.24458874458874458,-0.6736570601530772,0.8474789556562042,0.24666431135529165,-0.10426921739294849,0.1354552977673557,0.2674706754851016
108,0.26515151515151514,-0.706309586556836,0.4697300682074734,0.08707702047984664,-0.3181603251657645,0.22328077582148625,0.3401124534893153
109,0.29653679653679654,-0.6232982811140312,0.24934890196064968,-0.013034269952851644,-0.27872630537285503,0.24236126026773896,0.23683854752967792
110,0.2554112554112554,-0.6879115881368175,0.5170014457727141,0.0646563179969592,-0.27409347695076386,0.17359572017487293,0.28575910193053
111,0.23160173160173161,-0.7855186551214158,0.7171161429507287,0.04121824181282084,-0.3291089295790918,0.132078020382998,0.23080828376644608
112,0.2326839826839827,-0.8113216800308052,0.7277849195729927,-0.013368028287276271,-0.3390145255951603,0.14818641771315558,0.12137914282962602
113,0.20562770562770563,-0.8685107245036395,0.8457622653202447,0.01739181254516436,-0.4070324147582946,0.0894526353871027,0.127930856471031
114,0.2002164502164502,-0.9036415606157008,0.931109407605246,-0.0737407590038008,-0.3826698206434448,0.12293428239821688,0.02790030180367364
115,0.16666666666666666,-0.9762952219065004,0.9907858662474232,-0.12187023341835455,-0.40727520041716525,0.11145014737230743,-0.03121277657250036
116,0.17857142857142858,-0.9776614506304675,0.8936570073428696,-0.15888655566279639,-0.35359114330587593,0.13703998565452014,-0.1315687336370399
117,0.16558441558441558,-1.007388494394135,0.922300567884385,-0.15080310126603466,-0.39997986347097936,0.11723219319951429,-0.14415807989622448
118,0.2012987012987013,-0.9536714362100527,0.6252909657368915,-0.17444445262794983,-0.39686866540136934,0.12929546345128326,-0.12143072403613957
119,0.18073593073593072,-0.9479678488394713,0.7095893200710632,-0.10835235460554905,-0.28439440637522206,0.11692591201601416,-0.11891776686454872
120,0.17857142857142858,-0.9696385932676789,0.6993669342327599,-0.11918373885557615,-0.2415694787443631,0.12919030061489112,-0.12667637771271414
121,0.16017316017316016,-1.006185023752215,0.8096431925227578,-0.06110483414203758,-0.20020642977124378,0.07491173393472825,-0.16959121355709592
122,0.19264069264069264,-0.9667303437119729,0.49557026890004013,-0.1317444509948533,-0.16318344145107247,0.10564200752988087,-0.23739197584756908
123,0.17857142857142858,-0.9921562332554273,0.6446044629639952,-0.1319733591788315,-0.15460295422198558,0.14498621170483342,-0.20853497656506484
124,0.18181818181818182,-0.9738941093046134,0.4630589536303394,-0.1367000867013942,-0.12739963706756263,0.14838337083379433,-0.20926938224161037
125,0.22077922077922077,-0.863116829984999,-0.1364395192499904,-0.2320961439974977,-0.2097364000654178,0.13445301797020887,-0.1830918893456348
126,0.2326839826839827,-0.8005125597467513,-0.5928183491194994,-0.3559869979135378,-0.2608472205762603,0.18102981637405668,-0.17883191660214984
127,0.23809523809523808,-0.7447756349286812,-0.6518928662276328,-0.1780757592700577,-0.19591469133357736,0.1023991945332449,-0.10292026818934395
128,0.237012987012987,-0.7393114562582933,-0.6507926379219621,-0.14950389246464274,-0.17827775930229617,0.12413689407199657,-0.036875055018974576
129,0.25432900432900435,-0.6834995628885995,-0.805343559020263,-0.024804388369893703,-0.15171310858918896,0.029714834192977716,-0.0017448515011803845
130,0.25432900432900435,-0.6875643252647432,-0.7722917278653646,-0.06082160372296482,-0.13904949003780515,0.08036560271899884,0.021161640772995868
131,0.26406926406926406,-0.6515505181892577,-0.8848176457605058,0.001515747508624479,-0.09430509487857744,0.06866701774728445,0.02650120940002828
132,0.23917748917748918,-0.7025710893273095,-0.492313216356173,0.04795008116454195,-0.04085281877160363,0.09869664455941016,0.07488303052308146
133,0.23376623376623376,-0.7266866306660066,-0.41856793819804183,0.05332754270148072,0.0311644111094737,0.11615223635590413,0.07362755875222998
134,0.26406926406926406,-0.664767980688361,-0.8120421040187134,-0.08899171026329566,0.07991340007511726,0.17496265849341702,-0.04185807084111157
135,0.2435064935064935,-0.6760440337671959,-0.5448626905062535,0.03961491753271924,0.15931446346619557,0.13169440132311117,-0.013039677689146795
136,0.23809523809523808,-0.7020983583920359,-0.41767263515119574,0.0015446334496423202,0.17074783506894736,0.16523131034859004,0.008361217026746416
137,0.24242424242424243,-0.7057688770988746,-0.4624122290832107,-0.0011558313478432789,0.15889349688842144,0.19941743188783265,-0.0028424880112073174
138,0.23593073593073594,-0.7164720671854224,-0.231793067133076,0.09276435928155854,0.20113441439577665,0.17162598928797201,0.014124687425675206
139,0.24567099567099568,-0.7132569054729795,-0.36904160967843364,-0.039936606669012456,0.164436549689922,0.24487807660480274,0.02351238381933305
140,0.24025974025974026,-0.748131568033044,0.018817585255677085,0.10270753169382535,0.19591901695612157,0.2162204642065259,0.07486628920800452
141,0.24675324675324675,-0.7336085224526414,-0.1350970597741422,-0.033066488970435855,0.14079735807843566,0.3271455566996623,0.10868610616859452
142,0.2619047619047619,-0.6484365878868471,-0.6149969674822151,-0.20083826912884106,0.10027223808816668,0.3753356311936875,0.0575268513224757
143,0.24675324675324675,-0.7163658529124883,0.002118153177086322,0.005195857681992515,0.16082500389845686,0.34585338436240226,0.1530186709408969
144,0.3181818181818182,-0.5824351595206917,-0.7807766803717613,-0.09286762339825348,-0.018745192002915165,0.2675559044495655,0.1874777143916922
145,0.35064935064935066,-0.506789063965864,-0.8900311799450265,-0.03119074094428064,-0.13994868348910228,0.23432075422876494,0.2393476746584852
146,0.3474025974025974,-0.47961325572142094,-0.712480108755848,0.15335527408819374,-0.12510719302641166,0.1496892597897855,0.26691562078064246
147,0.38961038961038963,-0.41416258901044806,-0.8391394596648598,0.27067144639323093,-0.22688607223362053,0.015480221458699846,0.30995278024515865
148,0.4025974025974026,-0.37140285853380633,-0.9029814809779524,0.26906058739256633,-0.29635291941476377,0.011686497388275726,0.24796797447304927
149,0.37662337662337664,-0.413900933302035,-0.6918280399854077,0.3318029152626066,-0.27025541389952223,-0.004834025410166094,0.19756071281150828
150,0.37012987012987014,-0.4252683906659056,-0.630869325073701,0.3471711833105937,-0.23967138106171998,0.008890235826739337,0.1467521405920314
151,0.38961038961038963,-0.3816800436240107,-0.7665522308453736,0.3230420348328253,-0.20121259344994658,0.03589249028293122,0.06419337415757205
152,0.40476190476190477,-0.33917124930079245,-0.8863556756560297,0.32375327265479065,-0.18359402178189083,0.06441083125329218,0.04541726534711813
153,0.4090909090909091,-0.3102268150093349,-0.9093542951602871,0.30863045084647334,-0.03977260210918831,0.16334296892056732,-0.035714416667795804
154,0.41883116883116883,-0.28786976114071694,-0.942381550793938,0.35469765166188266,-0.0049109601788647145,0.19519447509265236,-0.023597522412987796
155,0.4155844155844156,-0.2602945749560082,-0.9332742191751618,0.42842925598856646,0.058149067253112634,0.18462389455155492,-0.049126519504588094
156,0.4155844155844156,-0.262647201230815,-0.8829807616181619,0.3840279573943313,0.08250131199980267,0.26709861583150657,-0.07473594974071833
157,0.408008658008658,-0.26969311717288896,-0.8017033696821824,0.4146654220433774,0.09265733051151775,0.2541139671221482,-0.09805375412403494
158,0.37445887445887444,-0.35968021500992065,-0.3117807230803237,0.43794734494055554,0.046875375280625485,0.25270135516214237,-0.0390279283690682
159,0.38961038961038963,-0.39416752788819925,-0.28253373182316033,0.3516299127439461,0.04247426045221115,0.3218889703917534,-0.11438853733639791
160,0.36904761904761907,-0.4418761520174744,0.216734864971281,0.49886714144666344,0.07052936272287925,0.25983062294644554,-0.09455411343128797
161,0.3300865800865801,-0.5530730816506018,0.5281200266083885,0.38796036230882575,-0.14654030701264895,0.23070463991516388,0.03063704103845134
162,0.3712121212121212,-0.49822056831446415,0.054656962232036116,0.14826928849255705,-0.1416195679599601,0.3060016293199639,-0.13482948064353203
163,0.38311688311688313,-0.4343354058448136,-0.10807381409808606,0.1225562711315885,-0.13497666509234438,0.30176212934451163,-0.1690171216269058
164,0.3852813852813853,-0.41180023303748053,-0.154639317889375,0.12983353674960477,-0.10581630712198069,0.28944552464961926,-0.14761227564103413
165,0.37012987012987014,-0.4534379684793075,0.07563748665188312,0.14187097069647753,-0.07487024921524423,0.31488762227888073,-0.12013232752449306
166,0.39826839826839827,-0.38755648318533614,-0.264081176132041,-0.03792935283436603,-0.10334230897132968,0.33987566543470193,-0.13817914301449677
167,0.3917748917748918,-0.40343178455288903,-0.1584580246086177,-0.05467401084522845,-0.08442804496515106,0.37472682439734056,-0.10955880752433346
168,0.4101731601731602,-0.3510601201190607,-0.392780485482567,-0.154457245540056,-0.1486212123264651,0.37740244325572825,-0.058981235588363136
169,0.4448051948051948,-0.2902168357540269,-0.5982450841341489,-0.11399407433587103,-0.2171694582449512,0.3339578404230119,0.05042332605537189
170,0.46320346320346323,-0.21502960145349387,-0.7362313405888367,-0.057965306550926354,-0.24262663323117464,0.29539770975534857,0.12719445157612075
171,0.45670995670995673,-0.227108412358434,-0.5639376653177808,0.013949694558869172,-0.18051106782851883,0.3177313190729512,0.18106356751146416
172,0.49134199134199136,-0.1392559511602046,-0.8536849180708772,0.0629433432210899,-0.20207113747024089,0.28557751016798344,0.22461971060012678
173,0.4880952380952381,-0.11802832960790981,-0.778348202662912,0.15201070076901504,-0.16528024811828146,0.2619533405194287,0.28058255714462754
174,0.4588744588744589,-0.1586628815450569,-0.5290127381722333,0.21540377698832075,-0.12875168605399173,0.25367153588302366,0.299663711045354
175,0.4653679653679654,-0.13847303868669797,-0.6185111195803399,0.3037616243323339,-0.028877626597982847,0.19089028465336327,0.17944959183261508
176,0.44047619047619047,-0.2085190811502279,-0.26025799523303894,0.3307833013972895,0.011464066463759026,0.21139772705050855,0.12355283629477813
177,0.44264069264069267,-0.19867052152371018,-0.24500670737545188,0.3086017648626055,0.05342879569329098,0.22334288168236954,0.04907574014648172
178,0.45454545454545453,-0.1966524141838731,-0.33733410339326475,0.24027642467000765,0.08102512839960845,0.2717598530284467,-0.033341389188920746
179,0.4512987012987013,-0.19169497397112928,-0.2808463316517211,0.313641678187902,0.11844643908852437,0.2374078914895301,-0.048912810639816534
180,0.4523809523809524,-0.19430351064907506,-0.25440715073035963,0.27234380549326015,0.09800019684724,0.2752450903534095,-0.03424568882696601
181,0.46645021645021645,-0.16513842595177142,-0.33687711818934424,0.2835271477845382,0.10228612365675772,0.2705262200786929,-0.04520648578202095
182,0.5216450216450217,-0.05914437028831582,-0.8317249003419867,0.11856193625146609,-0.030113207046491314,0.30526025850692556,-0.017952369374788047
183,0.4902597402597403,-0.09130000754868127,-0.37508766445260106,0.2121973030843699,-0.00731344771453415,0.3235608075458,0.0557602998596266
184,0.4945887445887446,-0.08787910350647778,-0.3936209643317931,0.14740310786538685,-0.037078399617963165,0.34872578247741187,0.055974543941184264
185,0.512987012987013,-0.03095674557073518,-0.6605973360217331,0.11981233727812059,-0.08663486620860986,0.3168308823720842,0.014089329842229962
186,0.5768398268398268,0.05738493992746102,-0.8416061600332748,0.18253932116621946,-0.22910883416870434,0.26068479744294515,0.10169443660007489
187,0.5367965367965368,0.02651535344918451,-0.4174951438471421,0.26100940226438113,-0.18328982272243846,0.2551595357420426,0.11108382710489396
188,0.5281385281385281,0.006626881713370898,-0.37399667865824215,0.32706432422187737,-0.1436226015569623,0.2142796339765697,0.08988863884281646
189,0.5064935064935064,-0.06086526653346512,-0.12564929090137247,0.3203951210757991,-0.12517263764436998,0.23870093531483857,0.044208747274636334
190,0.49242424242424243,-0.08207582435092126,0.005963663333522578,0.3495663232344082,-0.07603007427058096,0.24238050399723626,0.00888999840560817
191,0.5281385281385281,-0.05031070967614874,-0.2823562421686375,0.23966923204539212,-0.06668950044324785,0.29146546474532764,-0.018432488358681554
192,0.5227272727272727,-0.024680725698990172,-0.20500751808165912,0.2782323931977715,-0.04715887357585656,0.30325139884135,0.017065414256868038
193,0.5227272727272727,-0.0013487581258524036,-0.2060618213492104,0.27687154972655326,-0.021956866560070048,0.27428163244742204,0.024685600439962485
194,0.5183982683982684,-0.0010735757600958216,-0.11157790660226335,0.2506900763187236,0.008358192929045999,0.278012282364474,-0.015235293311404514
195,0.5194805194805194,-0.044106568026484334,0.025295002904156937,0.2545349814384185,0.017132389632596334,0.2459840970215046,-0.016013642346824487
196,0.5097402597402597,-0.06074417235242553,0.21639408693642465,0.19263731881342028,0.07649822926894281,0.3061114299578313,-0.049960201705981415
197,0.46320346320346323,-0.17894431755772194,0.7243915404087912,0.3819047536727389,0.07286899312732421,0.2154570234862763,0.013251127913691561
198,0.45670995670995673,-0.20861941787555097,0.6477699442040126,0.22380316210529794,-0.01345340813774089,0.2568519149601839,0.003366341844845123
199,0.4805194805194805,-0.1746104329770987,0.4128389939496659,0.13836796516897945,-0.05781231901900888,0.2748231124755558,0.0018292706236807126
200,0.45021645021645024,-0.23096331064271106,0.811959624478155,0.1147167394990227,-0.11525814155468743,0.27993474812362384,0.0689862567789548
201,0.46320346320346323,-0.22448896276830674,0.47607737711801423,-0.0003220550867616244,-0.13847965236206775,0.31057845821054775,0.05599591961952197
202,0.4588744588744589,-0.18954824710290952,0.48972970478273037,0.03330113263249985,-0.10633745476713499,0.2540681834064496,0.029194373812849433
203,0.4642857142857143,-0.17280911647608269,0.41288529138326213,0.029038927483714047,-0.0679838252919233,0.22449411335924624,-0.0008753194629382307
